rownumber;Date;Day;Month;Year
2608;2007-02-20;20;2;2007
2609;2007-02-21;21;2;2007
2610;2007-02-22;22;2;2007
2611;2007-02-23;23;2;2007
2612;2007-02-24;24;2;2007
2613;2007-02-25;25;2;2007
2614;2007-02-26;26;2;2007
2615;2007-02-27;27;2;2007
2616;2007-02-28;28;2;2007
2617;2007-03-01;1;3;2007
2618;2007-03-02;2;3;2007
2619;2007-03-03;3;3;2007
2620;2007-03-04;4;3;2007
2621;2007-03-05;5;3;2007
2622;2007-03-06;6;3;2007
2623;2007-03-07;7;3;2007
2624;2007-03-08;8;3;2007
2625;2007-03-09;9;3;2007
2626;2007-03-10;10;3;2007
2627;2007-03-11;11;3;2007
2628;2007-03-12;12;3;2007
2629;2007-03-13;13;3;2007
2630;2007-03-14;14;3;2007
2631;2007-03-15;15;3;2007
2632;2007-03-16;16;3;2007
2633;2007-03-17;17;3;2007
2634;2007-03-18;18;3;2007
2635;2007-03-19;19;3;2007
2636;2007-03-20;20;3;2007
2637;2007-03-21;21;3;2007
2638;2007-03-22;22;3;2007
2639;2007-03-23;23;3;2007
2640;2007-03-24;24;3;2007
2641;2007-03-25;25;3;2007
2642;2007-03-26;26;3;2007
2643;2007-03-27;27;3;2007
2644;2007-03-28;28;3;2007
2645;2007-03-29;29;3;2007
2646;2007-03-30;30;3;2007
2647;2007-03-31;31;3;2007
2648;2007-04-01;1;4;2007
2649;2007-04-02;2;4;2007
2650;2007-04-03;3;4;2007
2651;2007-04-04;4;4;2007
2652;2007-04-05;5;4;2007
2653;2007-04-06;6;4;2007
2654;2007-04-07;7;4;2007
2655;2007-04-08;8;4;2007
2656;2007-04-09;9;4;2007
2657;2007-04-10;10;4;2007
2658;2007-04-11;11;4;2007
2659;2007-04-12;12;4;2007
2660;2007-04-13;13;4;2007
2661;2007-04-14;14;4;2007
2662;2007-04-15;15;4;2007
2663;2007-04-16;16;4;2007
2664;2007-04-17;17;4;2007
2665;2007-04-18;18;4;2007
2666;2007-04-19;19;4;2007
2667;2007-04-20;20;4;2007
2668;2007-04-21;21;4;2007
2669;2007-04-22;22;4;2007
2670;2007-04-23;23;4;2007
2671;2007-04-24;24;4;2007
2672;2007-04-25;25;4;2007
2673;2007-04-26;26;4;2007
2674;2007-04-27;27;4;2007
2675;2007-04-28;28;4;2007
2676;2007-04-29;29;4;2007
2677;2007-04-30;30;4;2007
2678;2007-05-01;1;5;2007
2679;2007-05-02;2;5;2007
2680;2007-05-03;3;5;2007
2681;2007-05-04;4;5;2007
2682;2007-05-05;5;5;2007
2683;2007-05-06;6;5;2007
2684;2007-05-07;7;5;2007
2685;2007-05-08;8;5;2007
2686;2007-05-09;9;5;2007
2687;2007-05-10;10;5;2007
2688;2007-05-11;11;5;2007
2689;2007-05-12;12;5;2007
2690;2007-05-13;13;5;2007
2691;2007-05-14;14;5;2007
2692;2007-05-15;15;5;2007
2693;2007-05-16;16;5;2007
2694;2007-05-17;17;5;2007
2695;2007-05-18;18;5;2007
2696;2007-05-19;19;5;2007
2697;2007-05-20;20;5;2007
2698;2007-05-21;21;5;2007
2699;2007-05-22;22;5;2007
2700;2007-05-23;23;5;2007
2701;2007-05-24;24;5;2007
2702;2007-05-25;25;5;2007
2703;2007-05-26;26;5;2007
2704;2007-05-27;27;5;2007
2705;2007-05-28;28;5;2007
2706;2007-05-29;29;5;2007
2707;2007-05-30;30;5;2007
2708;2007-05-31;31;5;2007
2709;2007-06-01;1;6;2007
2710;2007-06-02;2;6;2007
2711;2007-06-03;3;6;2007
2712;2007-06-04;4;6;2007
2713;2007-06-05;5;6;2007
2714;2007-06-06;6;6;2007
2715;2007-06-07;7;6;2007
2716;2007-06-08;8;6;2007
2717;2007-06-09;9;6;2007
2718;2007-06-10;10;6;2007
2719;2007-06-11;11;6;2007
2720;2007-06-12;12;6;2007
2721;2007-06-13;13;6;2007
2722;2007-06-14;14;6;2007
2723;2007-06-15;15;6;2007
2724;2007-06-16;16;6;2007
2725;2007-06-17;17;6;2007
2726;2007-06-18;18;6;2007
2727;2007-06-19;19;6;2007
2728;2007-06-20;20;6;2007
2729;2007-06-21;21;6;2007
2730;2007-06-22;22;6;2007
2731;2007-06-23;23;6;2007
2732;2007-06-24;24;6;2007
2733;2007-06-25;25;6;2007
2734;2007-06-26;26;6;2007
2735;2007-06-27;27;6;2007
2736;2007-06-28;28;6;2007
2737;2007-06-29;29;6;2007
2738;2007-06-30;30;6;2007
2739;2007-07-01;1;7;2007
2740;2007-07-02;2;7;2007
2741;2007-07-03;3;7;2007
2742;2007-07-04;4;7;2007
2743;2007-07-05;5;7;2007
2744;2007-07-06;6;7;2007
2745;2007-07-07;7;7;2007
2746;2007-07-08;8;7;2007
2747;2007-07-09;9;7;2007
2748;2007-07-10;10;7;2007
2749;2007-07-11;11;7;2007
2750;2007-07-12;12;7;2007
2751;2007-07-13;13;7;2007
2752;2007-07-14;14;7;2007
2753;2007-07-15;15;7;2007
2754;2007-07-16;16;7;2007
2755;2007-07-17;17;7;2007
2756;2007-07-18;18;7;2007
2757;2007-07-19;19;7;2007
2758;2007-07-20;20;7;2007
2759;2007-07-21;21;7;2007
2760;2007-07-22;22;7;2007
2761;2007-07-23;23;7;2007
2762;2007-07-24;24;7;2007
2763;2007-07-25;25;7;2007
2764;2007-07-26;26;7;2007
2765;2007-07-27;27;7;2007
2766;2007-07-28;28;7;2007
2767;2007-07-29;29;7;2007
2768;2007-07-30;30;7;2007
2769;2007-07-31;31;7;2007
2770;2007-08-01;1;8;2007
2771;2007-08-02;2;8;2007
2772;2007-08-03;3;8;2007
2773;2007-08-04;4;8;2007
2774;2007-08-05;5;8;2007
2775;2007-08-06;6;8;2007
2776;2007-08-07;7;8;2007
2777;2007-08-08;8;8;2007
2778;2007-08-09;9;8;2007
2779;2007-08-10;10;8;2007
2780;2007-08-11;11;8;2007
2781;2007-08-12;12;8;2007
2782;2007-08-13;13;8;2007
2783;2007-08-14;14;8;2007
2784;2007-08-15;15;8;2007
2785;2007-08-16;16;8;2007
2786;2007-08-17;17;8;2007
2787;2007-08-18;18;8;2007
2788;2007-08-19;19;8;2007
2789;2007-08-20;20;8;2007
2790;2007-08-21;21;8;2007
2791;2007-08-22;22;8;2007
2792;2007-08-23;23;8;2007
2793;2007-08-24;24;8;2007
2794;2007-08-25;25;8;2007
2795;2007-08-26;26;8;2007
2796;2007-08-27;27;8;2007
2797;2007-08-28;28;8;2007
2798;2007-08-29;29;8;2007
2799;2007-08-30;30;8;2007
2800;2007-08-31;31;8;2007
2801;2007-09-01;1;9;2007
2802;2007-09-02;2;9;2007
2803;2007-09-03;3;9;2007
2804;2007-09-04;4;9;2007
2805;2007-09-05;5;9;2007
2806;2007-09-06;6;9;2007
2807;2007-09-07;7;9;2007
2808;2007-09-08;8;9;2007
2809;2007-09-09;9;9;2007
2810;2007-09-10;10;9;2007
2811;2007-09-11;11;9;2007
2812;2007-09-12;12;9;2007
2813;2007-09-13;13;9;2007
2814;2007-09-14;14;9;2007
2815;2007-09-15;15;9;2007
2816;2007-09-16;16;9;2007
2817;2007-09-17;17;9;2007
2818;2007-09-18;18;9;2007
2819;2007-09-19;19;9;2007
2820;2007-09-20;20;9;2007
2821;2007-09-21;21;9;2007
2822;2007-09-22;22;9;2007
2823;2007-09-23;23;9;2007
2824;2007-09-24;24;9;2007
2825;2007-09-25;25;9;2007
2826;2007-09-26;26;9;2007
2827;2007-09-27;27;9;2007
2828;2007-09-28;28;9;2007
2829;2007-09-29;29;9;2007
2830;2007-09-30;30;9;2007
2831;2007-10-01;1;10;2007
2832;2007-10-02;2;10;2007
2833;2007-10-03;3;10;2007
2834;2007-10-04;4;10;2007
2835;2007-10-05;5;10;2007
2836;2007-10-06;6;10;2007
2837;2007-10-07;7;10;2007
2838;2007-10-08;8;10;2007
2839;2007-10-09;9;10;2007
2840;2007-10-10;10;10;2007
2841;2007-10-11;11;10;2007
2842;2007-10-12;12;10;2007
2843;2007-10-13;13;10;2007
2844;2007-10-14;14;10;2007
2845;2007-10-15;15;10;2007
2846;2007-10-16;16;10;2007
2847;2007-10-17;17;10;2007
2848;2007-10-18;18;10;2007
2849;2007-10-19;19;10;2007
2850;2007-10-20;20;10;2007
2851;2007-10-21;21;10;2007
2852;2007-10-22;22;10;2007
2853;2007-10-23;23;10;2007
2854;2007-10-24;24;10;2007
2855;2007-10-25;25;10;2007
2856;2007-10-26;26;10;2007
2857;2007-10-27;27;10;2007
2858;2007-10-28;28;10;2007
2859;2007-10-29;29;10;2007
2860;2007-10-30;30;10;2007
2861;2007-10-31;31;10;2007
2862;2007-11-01;1;11;2007
2863;2007-11-02;2;11;2007
2864;2007-11-03;3;11;2007
2865;2007-11-04;4;11;2007
2866;2007-11-05;5;11;2007
2867;2007-11-06;6;11;2007
2868;2007-11-07;7;11;2007
2869;2007-11-08;8;11;2007
2870;2007-11-09;9;11;2007
2871;2007-11-10;10;11;2007
2872;2007-11-11;11;11;2007
2873;2007-11-12;12;11;2007
2874;2007-11-13;13;11;2007
2875;2007-11-14;14;11;2007
2876;2007-11-15;15;11;2007
2877;2007-11-16;16;11;2007
2878;2007-11-17;17;11;2007
2879;2007-11-18;18;11;2007
2880;2007-11-19;19;11;2007
2881;2007-11-20;20;11;2007
2882;2007-11-21;21;11;2007
2883;2007-11-22;22;11;2007
2884;2007-11-23;23;11;2007
2885;2007-11-24;24;11;2007
2886;2007-11-25;25;11;2007
2887;2007-11-26;26;11;2007
2888;2007-11-27;27;11;2007
2889;2007-11-28;28;11;2007
2890;2007-11-29;29;11;2007
2891;2007-11-30;30;11;2007
2892;2007-12-01;1;12;2007
2893;2007-12-02;2;12;2007
2894;2007-12-03;3;12;2007
2895;2007-12-04;4;12;2007
2896;2007-12-05;5;12;2007
2897;2007-12-06;6;12;2007
2898;2007-12-07;7;12;2007
2899;2007-12-08;8;12;2007
2900;2007-12-09;9;12;2007
2901;2007-12-10;10;12;2007
2902;2007-12-11;11;12;2007
2903;2007-12-12;12;12;2007
2904;2007-12-13;13;12;2007
2905;2007-12-14;14;12;2007
2906;2007-12-15;15;12;2007
2907;2007-12-16;16;12;2007
2908;2007-12-17;17;12;2007
2909;2007-12-18;18;12;2007
2910;2007-12-19;19;12;2007
2911;2007-12-20;20;12;2007
2912;2007-12-21;21;12;2007
2913;2007-12-22;22;12;2007
2914;2007-12-23;23;12;2007
2915;2007-12-24;24;12;2007
2916;2007-12-25;25;12;2007
2917;2007-12-26;26;12;2007
2918;2007-12-27;27;12;2007
2919;2007-12-28;28;12;2007
2920;2007-12-29;29;12;2007
2921;2007-12-30;30;12;2007
2922;2007-12-31;31;12;2007
2923;2008-01-01;1;1;2008
2924;2008-01-02;2;1;2008
2925;2008-01-03;3;1;2008
2926;2008-01-04;4;1;2008
2927;2008-01-05;5;1;2008
2928;2008-01-06;6;1;2008
2929;2008-01-07;7;1;2008
2930;2008-01-08;8;1;2008
2931;2008-01-09;9;1;2008
2932;2008-01-10;10;1;2008
2933;2008-01-11;11;1;2008
2934;2008-01-12;12;1;2008
2935;2008-01-13;13;1;2008
2936;2008-01-14;14;1;2008
2937;2008-01-15;15;1;2008
2938;2008-01-16;16;1;2008
2939;2008-01-17;17;1;2008
2940;2008-01-18;18;1;2008
2941;2008-01-19;19;1;2008
2942;2008-01-20;20;1;2008
2943;2008-01-21;21;1;2008
2944;2008-01-22;22;1;2008
2945;2008-01-23;23;1;2008
2946;2008-01-24;24;1;2008
2947;2008-01-25;25;1;2008
2948;2008-01-26;26;1;2008
2949;2008-01-27;27;1;2008
2950;2008-01-28;28;1;2008
2951;2008-01-29;29;1;2008
2952;2008-01-30;30;1;2008
2953;2008-01-31;31;1;2008
2954;2008-02-01;1;2;2008
2955;2008-02-02;2;2;2008
2956;2008-02-03;3;2;2008
2957;2008-02-04;4;2;2008
2958;2008-02-05;5;2;2008
2959;2008-02-06;6;2;2008
2960;2008-02-07;7;2;2008
2961;2008-02-08;8;2;2008
2962;2008-02-09;9;2;2008
2963;2008-02-10;10;2;2008
2964;2008-02-11;11;2;2008
2965;2008-02-12;12;2;2008
2966;2008-02-13;13;2;2008
2967;2008-02-14;14;2;2008
2968;2008-02-15;15;2;2008
2969;2008-02-16;16;2;2008
2970;2008-02-17;17;2;2008
2971;2008-02-18;18;2;2008
2972;2008-02-19;19;2;2008
2973;2008-02-20;20;2;2008
2974;2008-02-21;21;2;2008
2975;2008-02-22;22;2;2008
2976;2008-02-23;23;2;2008
2977;2008-02-24;24;2;2008
2978;2008-02-25;25;2;2008
2979;2008-02-26;26;2;2008
2980;2008-02-27;27;2;2008
2981;2008-02-28;28;2;2008
2982;2008-02-29;29;2;2008
2983;2008-03-01;1;3;2008
2984;2008-03-02;2;3;2008
2985;2008-03-03;3;3;2008
2986;2008-03-04;4;3;2008
2987;2008-03-05;5;3;2008
2988;2008-03-06;6;3;2008
2989;2008-03-07;7;3;2008
2990;2008-03-08;8;3;2008
2991;2008-03-09;9;3;2008
2992;2008-03-10;10;3;2008
2993;2008-03-11;11;3;2008
2994;2008-03-12;12;3;2008
2995;2008-03-13;13;3;2008
2996;2008-03-14;14;3;2008
2997;2008-03-15;15;3;2008
2998;2008-03-16;16;3;2008
2999;2008-03-17;17;3;2008
3000;2008-03-18;18;3;2008
3001;2008-03-19;19;3;2008
3002;2008-03-20;20;3;2008
3003;2008-03-21;21;3;2008
3004;2008-03-22;22;3;2008
3005;2008-03-23;23;3;2008
3006;2008-03-24;24;3;2008
3007;2008-03-25;25;3;2008
3008;2008-03-26;26;3;2008
3009;2008-03-27;27;3;2008
3010;2008-03-28;28;3;2008
3011;2008-03-29;29;3;2008
3012;2008-03-30;30;3;2008
3013;2008-03-31;31;3;2008
3014;2008-04-01;1;4;2008
3015;2008-04-02;2;4;2008
3016;2008-04-03;3;4;2008
3017;2008-04-04;4;4;2008
3018;2008-04-05;5;4;2008
3019;2008-04-06;6;4;2008
3020;2008-04-07;7;4;2008
3021;2008-04-08;8;4;2008
3022;2008-04-09;9;4;2008
3023;2008-04-10;10;4;2008
3024;2008-04-11;11;4;2008
3025;2008-04-12;12;4;2008
3026;2008-04-13;13;4;2008
3027;2008-04-14;14;4;2008
3028;2008-04-15;15;4;2008
3029;2008-04-16;16;4;2008
3030;2008-04-17;17;4;2008
3031;2008-04-18;18;4;2008
3032;2008-04-19;19;4;2008
3033;2008-04-20;20;4;2008
3034;2008-04-21;21;4;2008
3035;2008-04-22;22;4;2008
3036;2008-04-23;23;4;2008
3037;2008-04-24;24;4;2008
3038;2008-04-25;25;4;2008
3039;2008-04-26;26;4;2008
3040;2008-04-27;27;4;2008
3041;2008-04-28;28;4;2008
3042;2008-04-29;29;4;2008
3043;2008-04-30;30;4;2008
3044;2008-05-01;1;5;2008
3045;2008-05-02;2;5;2008
3046;2008-05-03;3;5;2008
3047;2008-05-04;4;5;2008
3048;2008-05-05;5;5;2008
3049;2008-05-06;6;5;2008
3050;2008-05-07;7;5;2008
3051;2008-05-08;8;5;2008
3052;2008-05-09;9;5;2008
3053;2008-05-10;10;5;2008
3054;2008-05-11;11;5;2008
3055;2008-05-12;12;5;2008
3056;2008-05-13;13;5;2008
3057;2008-05-14;14;5;2008
3058;2008-05-15;15;5;2008
3059;2008-05-16;16;5;2008
3060;2008-05-17;17;5;2008
3061;2008-05-18;18;5;2008
3062;2008-05-19;19;5;2008
3063;2008-05-20;20;5;2008
3064;2008-05-21;21;5;2008
3065;2008-05-22;22;5;2008
3066;2008-05-23;23;5;2008
3067;2008-05-24;24;5;2008
3068;2008-05-25;25;5;2008
3069;2008-05-26;26;5;2008
3070;2008-05-27;27;5;2008
3071;2008-05-28;28;5;2008
3072;2008-05-29;29;5;2008
3073;2008-05-30;30;5;2008
3074;2008-05-31;31;5;2008
3075;2008-06-01;1;6;2008
3076;2008-06-02;2;6;2008
3077;2008-06-03;3;6;2008
3078;2008-06-04;4;6;2008
3079;2008-06-05;5;6;2008
3080;2008-06-06;6;6;2008
3081;2008-06-07;7;6;2008
3082;2008-06-08;8;6;2008
3083;2008-06-09;9;6;2008
3084;2008-06-10;10;6;2008
3085;2008-06-11;11;6;2008
3086;2008-06-12;12;6;2008
3087;2008-06-13;13;6;2008
3088;2008-06-14;14;6;2008
3089;2008-06-15;15;6;2008
3090;2008-06-16;16;6;2008
3091;2008-06-17;17;6;2008
3092;2008-06-18;18;6;2008
3093;2008-06-19;19;6;2008
3094;2008-06-20;20;6;2008
3095;2008-06-21;21;6;2008
3096;2008-06-22;22;6;2008
3097;2008-06-23;23;6;2008
3098;2008-06-24;24;6;2008
3099;2008-06-25;25;6;2008
3100;2008-06-26;26;6;2008
3101;2008-06-27;27;6;2008
3102;2008-06-28;28;6;2008
3103;2008-06-29;29;6;2008
3104;2008-06-30;30;6;2008
3105;2008-07-01;1;7;2008
3106;2008-07-02;2;7;2008
3107;2008-07-03;3;7;2008
3108;2008-07-04;4;7;2008
3109;2008-07-05;5;7;2008
3110;2008-07-06;6;7;2008
3111;2008-07-07;7;7;2008
3112;2008-07-08;8;7;2008
3113;2008-07-09;9;7;2008
3114;2008-07-10;10;7;2008
3115;2008-07-11;11;7;2008
3116;2008-07-12;12;7;2008
3117;2008-07-13;13;7;2008
3118;2008-07-14;14;7;2008
3119;2008-07-15;15;7;2008
3120;2008-07-16;16;7;2008
3121;2008-07-17;17;7;2008
3122;2008-07-18;18;7;2008
3123;2008-07-19;19;7;2008
3124;2008-07-20;20;7;2008
3125;2008-07-21;21;7;2008
3126;2008-07-22;22;7;2008
3127;2008-07-23;23;7;2008
3128;2008-07-24;24;7;2008
3129;2008-07-25;25;7;2008
3130;2008-07-26;26;7;2008
3131;2008-07-27;27;7;2008
3132;2008-07-28;28;7;2008
3133;2008-07-29;29;7;2008
3134;2008-07-30;30;7;2008
3135;2008-07-31;31;7;2008
3136;2008-08-01;1;8;2008
3137;2008-08-02;2;8;2008
3138;2008-08-03;3;8;2008
3139;2008-08-04;4;8;2008
3140;2008-08-05;5;8;2008
3141;2008-08-06;6;8;2008
3142;2008-08-07;7;8;2008
3143;2008-08-08;8;8;2008
3144;2008-08-09;9;8;2008
3145;2008-08-10;10;8;2008
3146;2008-08-11;11;8;2008
3147;2008-08-12;12;8;2008
3148;2008-08-13;13;8;2008
3149;2008-08-14;14;8;2008
3150;2008-08-15;15;8;2008
3151;2008-08-16;16;8;2008
3152;2008-08-17;17;8;2008
3153;2008-08-18;18;8;2008
3154;2008-08-19;19;8;2008
3155;2008-08-20;20;8;2008
3156;2008-08-21;21;8;2008
3157;2008-08-22;22;8;2008
3158;2008-08-23;23;8;2008
3159;2008-08-24;24;8;2008
3160;2008-08-25;25;8;2008
3161;2008-08-26;26;8;2008
3162;2008-08-27;27;8;2008
3163;2008-08-28;28;8;2008
3164;2008-08-29;29;8;2008
3165;2008-08-30;30;8;2008
3166;2008-08-31;31;8;2008
3167;2008-09-01;1;9;2008
3168;2008-09-02;2;9;2008
3169;2008-09-03;3;9;2008
3170;2008-09-04;4;9;2008
3171;2008-09-05;5;9;2008
3172;2008-09-06;6;9;2008
3173;2008-09-07;7;9;2008
3174;2008-09-08;8;9;2008
3175;2008-09-09;9;9;2008
3176;2008-09-10;10;9;2008
3177;2008-09-11;11;9;2008
3178;2008-09-12;12;9;2008
3179;2008-09-13;13;9;2008
3180;2008-09-14;14;9;2008
3181;2008-09-15;15;9;2008
3182;2008-09-16;16;9;2008
3183;2008-09-17;17;9;2008
3184;2008-09-18;18;9;2008
3185;2008-09-19;19;9;2008
3186;2008-09-20;20;9;2008
3187;2008-09-21;21;9;2008
3188;2008-09-22;22;9;2008
3189;2008-09-23;23;9;2008
3190;2008-09-24;24;9;2008
3191;2008-09-25;25;9;2008
3192;2008-09-26;26;9;2008
3193;2008-09-27;27;9;2008
3194;2008-09-28;28;9;2008
3195;2008-09-29;29;9;2008
3196;2008-09-30;30;9;2008
3197;2008-10-01;1;10;2008
3198;2008-10-02;2;10;2008
3199;2008-10-03;3;10;2008
3200;2008-10-04;4;10;2008
3201;2008-10-05;5;10;2008
3202;2008-10-06;6;10;2008
3203;2008-10-07;7;10;2008
3204;2008-10-08;8;10;2008
3205;2008-10-09;9;10;2008
3206;2008-10-10;10;10;2008
3207;2008-10-11;11;10;2008
3208;2008-10-12;12;10;2008
3209;2008-10-13;13;10;2008
3210;2008-10-14;14;10;2008
3211;2008-10-15;15;10;2008
3212;2008-10-16;16;10;2008
3213;2008-10-17;17;10;2008
3214;2008-10-18;18;10;2008
3215;2008-10-19;19;10;2008
3216;2008-10-20;20;10;2008
3217;2008-10-21;21;10;2008
3218;2008-10-22;22;10;2008
3219;2008-10-23;23;10;2008
3220;2008-10-24;24;10;2008
3221;2008-10-25;25;10;2008
3222;2008-10-26;26;10;2008
3223;2008-10-27;27;10;2008
3224;2008-10-28;28;10;2008
3225;2008-10-29;29;10;2008
3226;2008-10-30;30;10;2008
3227;2008-10-31;31;10;2008
3228;2008-11-01;1;11;2008
3229;2008-11-02;2;11;2008
3230;2008-11-03;3;11;2008
3231;2008-11-04;4;11;2008
3232;2008-11-05;5;11;2008
3233;2008-11-06;6;11;2008
3234;2008-11-07;7;11;2008
3235;2008-11-08;8;11;2008
3236;2008-11-09;9;11;2008
3237;2008-11-10;10;11;2008
3238;2008-11-11;11;11;2008
3239;2008-11-12;12;11;2008
3240;2008-11-13;13;11;2008
3241;2008-11-14;14;11;2008
3242;2008-11-15;15;11;2008
3243;2008-11-16;16;11;2008
3244;2008-11-17;17;11;2008
3245;2008-11-18;18;11;2008
3246;2008-11-19;19;11;2008
3247;2008-11-20;20;11;2008
3248;2008-11-21;21;11;2008
3249;2008-11-22;22;11;2008
3250;2008-11-23;23;11;2008
3251;2008-11-24;24;11;2008
3252;2008-11-25;25;11;2008
3253;2008-11-26;26;11;2008
3254;2008-11-27;27;11;2008
3255;2008-11-28;28;11;2008
3256;2008-11-29;29;11;2008
3257;2008-11-30;30;11;2008
3258;2008-12-01;1;12;2008
3259;2008-12-02;2;12;2008
3260;2008-12-03;3;12;2008
3261;2008-12-04;4;12;2008
3262;2008-12-05;5;12;2008
3263;2008-12-06;6;12;2008
3264;2008-12-07;7;12;2008
3265;2008-12-08;8;12;2008
3266;2008-12-09;9;12;2008
3267;2008-12-10;10;12;2008
3268;2008-12-11;11;12;2008
3269;2008-12-12;12;12;2008
3270;2008-12-13;13;12;2008
3271;2008-12-14;14;12;2008
3272;2008-12-15;15;12;2008
3273;2008-12-16;16;12;2008
3274;2008-12-17;17;12;2008
3275;2008-12-18;18;12;2008
3276;2008-12-19;19;12;2008
3277;2008-12-20;20;12;2008
3278;2008-12-21;21;12;2008
3279;2008-12-22;22;12;2008
3280;2008-12-23;23;12;2008
3281;2008-12-24;24;12;2008
3282;2008-12-25;25;12;2008
3283;2008-12-26;26;12;2008
3284;2008-12-27;27;12;2008
3285;2008-12-28;28;12;2008
3286;2008-12-29;29;12;2008
3287;2008-12-30;30;12;2008
3288;2008-12-31;31;12;2008
3289;2009-01-01;1;1;2009
3290;2009-01-02;2;1;2009
3291;2009-01-03;3;1;2009
3292;2009-01-04;4;1;2009
3293;2009-01-05;5;1;2009
3294;2009-01-06;6;1;2009
3295;2009-01-07;7;1;2009
3296;2009-01-08;8;1;2009
3297;2009-01-09;9;1;2009
3298;2009-01-10;10;1;2009
3299;2009-01-11;11;1;2009
3300;2009-01-12;12;1;2009
3301;2009-01-13;13;1;2009
3302;2009-01-14;14;1;2009
3303;2009-01-15;15;1;2009
3304;2009-01-16;16;1;2009
3305;2009-01-17;17;1;2009
3306;2009-01-18;18;1;2009
3307;2009-01-19;19;1;2009
3308;2009-01-20;20;1;2009
3309;2009-01-21;21;1;2009
3310;2009-01-22;22;1;2009
3311;2009-01-23;23;1;2009
3312;2009-01-24;24;1;2009
3313;2009-01-25;25;1;2009
3314;2009-01-26;26;1;2009
3315;2009-01-27;27;1;2009
3316;2009-01-28;28;1;2009
3317;2009-01-29;29;1;2009
3318;2009-01-30;30;1;2009
3319;2009-01-31;31;1;2009
3320;2009-02-01;1;2;2009
3321;2009-02-02;2;2;2009
3322;2009-02-03;3;2;2009
3323;2009-02-04;4;2;2009
3324;2009-02-05;5;2;2009
3325;2009-02-06;6;2;2009
3326;2009-02-07;7;2;2009
3327;2009-02-08;8;2;2009
3328;2009-02-09;9;2;2009
3329;2009-02-10;10;2;2009
3330;2009-02-11;11;2;2009
3331;2009-02-12;12;2;2009
3332;2009-02-13;13;2;2009
3333;2009-02-14;14;2;2009
3334;2009-02-15;15;2;2009
3335;2009-02-16;16;2;2009
3336;2009-02-17;17;2;2009
3337;2009-02-18;18;2;2009
3338;2009-02-19;19;2;2009
3339;2009-02-20;20;2;2009
3340;2009-02-21;21;2;2009
3341;2009-02-22;22;2;2009
3342;2009-02-23;23;2;2009
3343;2009-02-24;24;2;2009
3344;2009-02-25;25;2;2009
3345;2009-02-26;26;2;2009
3346;2009-02-27;27;2;2009
3347;2009-02-28;28;2;2009
3348;2009-03-01;1;3;2009
3349;2009-03-02;2;3;2009
3350;2009-03-03;3;3;2009
3351;2009-03-04;4;3;2009
3352;2009-03-05;5;3;2009
3353;2009-03-06;6;3;2009
3354;2009-03-07;7;3;2009
3355;2009-03-08;8;3;2009
3356;2009-03-09;9;3;2009
3357;2009-03-10;10;3;2009
3358;2009-03-11;11;3;2009
3359;2009-03-12;12;3;2009
3360;2009-03-13;13;3;2009
3361;2009-03-14;14;3;2009
3362;2009-03-15;15;3;2009
3363;2009-03-16;16;3;2009
3364;2009-03-17;17;3;2009
3365;2009-03-18;18;3;2009
3366;2009-03-19;19;3;2009
3367;2009-03-20;20;3;2009
3368;2009-03-21;21;3;2009
3369;2009-03-22;22;3;2009
3370;2009-03-23;23;3;2009
3371;2009-03-24;24;3;2009
3372;2009-03-25;25;3;2009
3373;2009-03-26;26;3;2009
3374;2009-03-27;27;3;2009
3375;2009-03-28;28;3;2009
3376;2009-03-29;29;3;2009
3377;2009-03-30;30;3;2009
3378;2009-03-31;31;3;2009
3379;2009-04-01;1;4;2009
3380;2009-04-02;2;4;2009
3381;2009-04-03;3;4;2009
3382;2009-04-04;4;4;2009
3383;2009-04-05;5;4;2009
3384;2009-04-06;6;4;2009
3385;2009-04-07;7;4;2009
3386;2009-04-08;8;4;2009
3387;2009-04-09;9;4;2009
3388;2009-04-10;10;4;2009
3389;2009-04-11;11;4;2009
3390;2009-04-12;12;4;2009
3391;2009-04-13;13;4;2009
3392;2009-04-14;14;4;2009
3393;2009-04-15;15;4;2009
3394;2009-04-16;16;4;2009
3395;2009-04-17;17;4;2009
3396;2009-04-18;18;4;2009
3397;2009-04-19;19;4;2009
3398;2009-04-20;20;4;2009
3399;2009-04-21;21;4;2009
3400;2009-04-22;22;4;2009
3401;2009-04-23;23;4;2009
3402;2009-04-24;24;4;2009
3403;2009-04-25;25;4;2009
3404;2009-04-26;26;4;2009
3405;2009-04-27;27;4;2009
3406;2009-04-28;28;4;2009
3407;2009-04-29;29;4;2009
3408;2009-04-30;30;4;2009
3409;2009-05-01;1;5;2009
3410;2009-05-02;2;5;2009
3411;2009-05-03;3;5;2009
3412;2009-05-04;4;5;2009
3413;2009-05-05;5;5;2009
3414;2009-05-06;6;5;2009
3415;2009-05-07;7;5;2009
3416;2009-05-08;8;5;2009
3417;2009-05-09;9;5;2009
3418;2009-05-10;10;5;2009
3419;2009-05-11;11;5;2009
3420;2009-05-12;12;5;2009
3421;2009-05-13;13;5;2009
3422;2009-05-14;14;5;2009
3423;2009-05-15;15;5;2009
3424;2009-05-16;16;5;2009
3425;2009-05-17;17;5;2009
3426;2009-05-18;18;5;2009
3427;2009-05-19;19;5;2009
3428;2009-05-20;20;5;2009
3429;2009-05-21;21;5;2009
